transaction_id,customer_id,transaction_date,transaction_time,merchant,transaction_amount,location,payment_method,account_age_days,fraud_flag,large_amount_flag,transaction_hour,odd_hour_flag,round_amount_flag,transaction_datetime,customer_avg_amount,amount_vs_average,spending_deviation_flag,minutes_since_previous,velocity_flag,new_burst,burst_id,burst_size,burst_flag,burst_total_amount,high_value_burst_flag,risk_score,risk_level,predicted_flag
T000277,C0031,2026-03-15,06:16,PetSmart,154.46,Jonesboro GA,Debit Card,1368,0,0,6,0,0,2026-03-15 06:16:00,271.8293023255814,0.5682242446952859,0,553.0,0,1,64,1,0,154.46,0,0,Low,0
T000788,C0031,2026-03-15,17:02,Home Depot,463.65,Jonesboro GA,Debit Card,107,0,0,17,0,0,2026-03-15 17:02:00,271.8293023255814,1.7056660044863994,0,646.0,0,1,65,1,0,463.65,0,0,Low,0
T004765,C0031,2026-03-16,14:43,Walmart,391.83,Savannah GA,Debit Card,1730,0,0,14,0,0,2026-03-16 14:43:00,271.8293023255814,1.4414560779422105,0,1301.0,0,1,66,1,0,391.83,0,0,Low,0
T008046,C0031,2026-03-16,16:45,Target,372.92,Charlotte NC,Debit Card,1415,0,0,16,0,0,2026-03-16 16:45:00,271.8293023255814,1.3718903621116536,0,122.0,0,1,67,1,0,372.92,0,0,Low,0
T004933,C0031,2026-03-18,22:53,Walmart,160.37,Charlotte NC,Debit Card,611,0,0,22,0,0,2026-03-18 22:53:00,271.8293023255814,0.5899658301293732,0,3248.0,0,1,68,1,0,160.37,0,0,Low,0
T002147,C0031,2026-03-18,23:47,CVS,403.68,Atlanta GA,Credit Card,1318,0,0,23,0,0,2026-03-18 23:47:00,271.8293023255814,1.4850496121882235,0,54.0,0,1,69,1,0,403.68,0,0,Low,0
T003157,C0031,2026-03-19,14:21,Walmart,71.95,Marietta GA,Debit Card,353,0,0,14,0,0,2026-03-19 14:21:00,271.8293023255814,0.2646881678481537,0,874.0,0,1,70,1,0,71.95,0,0,Low,0
T003180,C0031,2026-03-19,21:13,Amazon,346.65,Marietta GA,Credit Card,1640,0,0,21,0,0,2026-03-19 21:13:00,271.8293023255814,1.2752488309181718,0,412.0,0,1,71,1,0,346.65,0,0,Low,0
T008632,C0031,2026-03-21,16:05,CVS,493.32,Charlotte NC,Debit Card,1304,0,0,16,0,0,2026-03-21 16:05:00,271.8293023255814,1.8148153851681885,0,2572.0,0,1,72,1,0,493.32,0,0,Low,0
T007912,C0031,2026-03-22,16:05,Publix,473.76,Miami FL,Credit Card,976,0,0,16,0,0,2026-03-22 16:05:00,271.8293023255814,1.7428584628178079,0,1440.0,0,1,73,1,0,473.76,0,0,Low,0
T001086,C0031,2026-03-22,20:37,Target,383.23,Miami FL,Debit Card,285,0,0,20,0,0,2026-03-22 20:37:00,271.8293023255814,1.4098185762953153,0,272.0,0,1,74,1,0,383.23,0,0,Low,0
T002467,C0031,2026-03-24,08:37,Home Depot,326.69,Jonesboro GA,Debit Card,1075,0,0,8,0,0,2026-03-24 08:37:00,271.8293023255814,1.2018203968632846,0,2160.0,0,1,75,1,0,326.69,0,0,Low,0
T002919,C0031,2026-03-24,22:24,PetSmart,358.2,Marietta GA,Credit Card,138,0,0,22,0,0,2026-03-24 22:24:00,271.8293023255814,1.3177387313858047,0,827.0,0,1,76,1,0,358.2,0,0,Low,0
T004604,C0031,2026-03-25,08:35,Home Depot,261.79,Miami FL,Debit Card,1120,0,0,8,0,0,2026-03-25 08:35:00,271.8293023255814,0.9630676228070626,0,611.0,0,1,77,1,0,261.79,0,0,Low,0
T002092,C0031,2026-03-25,12:00,Best Buy,92.73,Miami FL,Debit Card,1433,0,0,12,0,0,2026-03-25 12:00:00,271.8293023255814,0.34113320089727994,0,205.0,0,1,78,1,0,92.73,0,0,Low,0
T005407,C0031,2026-03-28,20:43,Publix,234.33,Marietta GA,Debit Card,1021,0,0,20,0,0,2026-03-28 20:43:00,271.8293023255814,0.8620483442926734,0,4843.0,0,1,79,1,0,234.33,0,0,Low,0
T007687,C0031,2026-03-29,08:04,Shell,293.07,Savannah GA,Debit Card,861,0,0,8,0,0,2026-03-29 08:04:00,271.8293023255814,1.0781398380994913,0,681.0,0,1,80,1,0,293.07,0,0,Low,0
T001518,C0031,2026-03-29,19:04,Amazon,415.42,Jonesboro GA,Debit Card,1344,0,0,19,0,0,2026-03-29 19:04:00,271.8293023255814,1.528238480715497,0,660.0,0,1,81,1,0,415.42,0,0,Low,0
T005200,C0031,2026-03-29,20:45,Starbucks,318.65,Charlotte NC,Credit Card,47,0,0,20,0,0,2026-03-29 20:45:00,271.8293023255814,1.1722430116026985,0,101.0,0,1,82,1,0,318.65,0,0,Low,0
T009551,C0031,2026-03-29,23:22,Shell,287.97,Marietta GA,Credit Card,1315,0,0,23,0,0,2026-03-29 23:22:00,271.8293023255814,1.05937806386703,0,157.0,0,1,83,1,0,287.97,0,0,Low,0
T008734,C0031,2026-03-30,17:29,Starbucks,303.03,Miami FL,Debit Card,495,0,0,17,0,0,2026-03-30 17:29:00,271.8293023255814,1.1147804795417096,0,1087.0,0,1,84,1,0,303.03,0,0,Low,0
T006863,C0031,2026-03-31,21:21,CVS,389.55,Atlanta GA,Credit Card,563,0,0,21,0,0,2026-03-31 21:21:00,271.8293023255814,1.433068461226522,0,1672.0,0,1,85,1,0,389.55,0,0,Low,0
T006774,C0032,2026-01-03,11:14,CVS,85.46,Miami FL,Debit Card,1058,0,0,11,0,0,2026-01-03 11:14:00,257.73745098039217,0.3315777341435006,0,,0,1,1,1,0,85.46,0,0,Low,0
T009720,C0032,2026-01-03,19:45,Home Depot,201.24,Marietta GA,Debit Card,1452,0,0,19,0,0,2026-01-03 19:45:00,257.73745098039217,0.7807945614209931,0,511.0,0,1,2,1,0,201.24,0,0,Low,0
T008338,C0032,2026-01-05,08:35,Walmart,390.9,Jonesboro GA,Credit Card,778,0,0,8,0,0,2026-01-05 08:35:00,257.73745098039217,1.5166596802795973,0,2210.0,0,1,3,1,0,390.9,0,0,Low,0
T001977,C0032,2026-01-06,15:11,Walmart,387.37,Savannah GA,Credit Card,487,0,0,15,0,0,2026-01-06 15:11:00,257.73745098039217,1.5029635721409764,0,1836.0,0,1,4,1,0,387.37,0,0,Low,0
T006399,C0032,2026-01-06,23:40,Publix,435.37,Charlotte NC,Debit Card,1609,0,0,23,0,0,2026-01-06 23:40:00,257.73745098039217,1.6891996034876653,0,509.0,0,1,5,1,0,435.37,0,0,Low,0
T001276,C0032,2026-01-07,16:13,Publix,25.24,Atlanta GA,Credit Card,614,0,0,16,0,0,2026-01-07 16:13:00,257.73745098039217,0.09792911314980056,0,993.0,0,1,6,2,0,504.85,0,0,Low,0
T001085,C0032,2026-01-07,16:33,Target,479.61,Savannah GA,Credit Card,1656,0,0,16,0,0,2026-01-07 16:33:00,257.73745098039217,1.860847145712197,0,20.0,1,0,6,2,0,504.85,0,25,Low,0
T003131,C0032,2026-01-07,21:52,CVS,461.3,Charlotte NC,Credit Card,998,0,0,21,0,0,2026-01-07 21:52:00,257.73745098039217,1.7898058595880744,0,319.0,0,1,7,1,0,461.3,0,0,Low,0
T008132,C0032,2026-01-08,16:33,Walmart,326.19,Savannah GA,Credit Card,452,0,0,16,0,0,2026-01-08 16:33:00,257.73745098039217,1.2655902305203426,0,1121.0,0,1,8,1,0,326.19,0,0,Low,0
T003954,C0032,2026-01-08,19:28,Target,301.35,Savannah GA,Debit Card,1976,0,0,19,0,0,2026-01-08 19:28:00,257.73745098039217,1.1692130842984312,0,175.0,0,1,9,1,0,301.35,0,0,Low,0
T002772,C0032,2026-01-09,21:15,Best Buy,473.52,Marietta GA,Credit Card,1920,0,0,21,0,0,2026-01-09 21:15:00,257.73745098039217,1.8372184492350856,0,1547.0,0,1,10,1,0,473.52,0,0,Low,0
T006105,C0032,2026-01-11,22:17,Amazon,211.16,Savannah GA,Debit Card,754,0,0,22,0,0,2026-01-11 22:17:00,257.73745098039217,0.8192833412326421,0,2942.0,0,1,11,1,0,211.16,0,0,Low,0
T000657,C0032,2026-01-13,22:42,Walmart,368.98,Marietta GA,Debit Card,456,0,0,22,0,0,2026-01-13 22:42:00,257.73745098039217,1.4316118926312762,0,2905.0,0,1,12,1,0,368.98,0,0,Low,0
T007129,C0032,2026-01-14,14:22,Home Depot,449.07,Charlotte NC,Credit Card,522,0,0,14,0,0,2026-01-14 14:22:00,257.73745098039217,1.742354470767866,0,940.0,0,1,13,2,0,660.23,0,0,Low,0
T003332,C0032,2026-01-14,14:30,Home Depot,211.16,Atlanta GA,Debit Card,1633,0,0,14,0,0,2026-01-14 14:30:00,257.73745098039217,0.8192833412326421,0,8.0,1,0,13,2,0,660.23,0,25,Low,0
T006969,C0032,2026-01-15,17:34,CVS,276.66,Jonesboro GA,Credit Card,977,0,0,17,0,0,2026-01-15 17:34:00,257.73745098039217,1.073417925674478,0,1624.0,0,1,14,1,0,276.66,0,0,Low,0
T005029,C0032,2026-01-16,09:48,Home Depot,290.89,Charlotte NC,Credit Card,1973,0,0,9,0,0,2026-01-16 09:48:00,257.73745098039217,1.1286291491341316,0,974.0,0,1,15,1,0,290.89,0,0,Low,0
T002427,C0032,2026-01-17,11:49,Publix,438.56,Jonesboro GA,Debit Card,887,0,0,11,0,0,2026-01-17 11:49:00,257.73745098039217,1.7015765397375806,0,1561.0,0,1,16,1,0,438.56,0,0,Low,0
T008795,C0032,2026-01-17,22:29,Publix,202.25,Miami FL,Credit Card,955,0,0,22,0,0,2026-01-17 22:29:00,257.73745098039217,0.784713277913913,0,640.0,0,1,17,1,0,202.25,0,0,Low,0
T003971,C0032,2026-01-18,08:42,Walmart,373.77,Savannah GA,Credit Card,1401,0,0,8,0,0,2026-01-18 08:42:00,257.73745098039217,1.4501966965927477,0,613.0,0,1,18,2,0,776.7,0,0,Low,0
T000420,C0032,2026-01-18,09:00,Target,402.93,Savannah GA,Credit Card,156,0,0,9,0,0,2026-01-18 09:00:00,257.73745098039217,1.5633350856358614,0,18.0,1,0,18,2,0,776.7,0,25,Low,0
T003679,C0032,2026-01-18,23:21,Home Depot,472.17,Marietta GA,Debit Card,733,0,0,23,0,0,2026-01-18 23:21:00,257.73745098039217,1.83198056085346,0,861.0,0,1,19,1,0,472.17,0,0,Low,0
T007435,C0032,2026-01-19,10:02,CVS,344.29,Atlanta GA,Credit Card,402,0,0,10,0,0,2026-01-19 10:02:00,257.73745098039217,1.3358167340073233,0,641.0,0,1,20,1,0,344.29,0,0,Low,0
T001649,C0032,2026-01-19,21:27,Starbucks,67.4,Atlanta GA,Credit Card,1858,0,0,21,0,0,2026-01-19 21:27:00,257.73745098039217,0.26150642734930896,0,685.0,0,1,21,1,0,67.4,0,0,Low,0
T009465,C0032,2026-01-19,22:06,Amazon,221.35,Atlanta GA,Credit Card,33,0,0,22,0,0,2026-01-19 22:06:00,257.73745098039217,0.8588196987206163,0,39.0,0,1,22,1,0,221.35,0,0,Low,0
T008406,C0032,2026-01-20,20:05,Walmart,41.73,Charlotte NC,Debit Card,1280,0,0,20,0,0,2026-01-20 20:05:00,257.73745098039217,0.16190894975202763,0,1319.0,0,1,23,1,0,41.73,0,0,Low,0
T008462,C0032,2026-01-23,17:46,CVS,429.39,Jonesboro GA,Credit Card,1089,0,0,17,0,0,2026-01-23 17:46:00,257.73745098039217,1.6659976979157236,0,4181.0,0,1,24,1,0,429.39,0,0,Low,0
T004912,C0032,2026-01-25,08:34,Starbucks,127.35,Atlanta GA,Debit Card,1456,0,0,8,0,0,2026-01-25 08:34:00,257.73745098039217,0.49410747066668387,0,2328.0,0,1,25,1,0,127.35,0,0,Low,0
T000408,C0032,2026-01-26,23:48,PetSmart,498.9,Jonesboro GA,Debit Card,1660,0,0,23,0,0,2026-01-26 23:48:00,257.73745098039217,1.9356907508096473,0,2354.0,0,1,26,1,0,498.9,0,0,Low,0
T009798,C0032,2026-01-27,19:01,Amazon,201.75,Charlotte NC,Credit Card,167,0,0,19,0,0,2026-01-27 19:01:00,257.73745098039217,0.7827733192540516,0,1153.0,0,1,27,1,0,201.75,0,0,Low,0
T002281,C0032,2026-01-29,12:34,Starbucks,395.82,Charlotte NC,Debit Card,1997,0,0,12,0,0,2026-01-29 12:34:00,257.73745098039217,1.535748873492633,0,2493.0,0,1,28,1,0,395.82,0,0,Low,0
T009416,C0032,2026-01-31,13:00,Walmart,407.18,Miami FL,Debit Card,1767,0,0,13,0,0,2026-01-31 13:00:00,257.73745098039217,1.5798247342446827,0,2906.0,0,1,29,1,0,407.18,0,0,Low,0
T004640,C0032,2026-02-01,08:11,Target,224.52,Miami FL,Credit Card,877,0,0,8,0,0,2026-02-01 08:11:00,257.73745098039217,0.8711190366241371,0,1151.0,0,1,30,1,0,224.52,0,0,Low,0
T007014,C0032,2026-02-01,19:12,Amazon,114.74,Marietta GA,Debit Card,111,0,0,19,0,0,2026-02-01 19:12:00,257.73745098039217,0.4451817132649808,0,661.0,0,1,31,1,0,114.74,0,0,Low,0
T004212,C0032,2026-02-02,21:50,PetSmart,361.92,Atlanta GA,Debit Card,1831,0,0,21,0,0,2026-02-02 21:50:00,257.73745098039217,1.404219676354034,0,1598.0,0,1,32,1,0,361.92,0,0,Low,0
T008492,C0032,2026-02-03,15:23,CVS,90.47,Jonesboro GA,Credit Card,950,0,0,15,0,0,2026-02-03 15:23:00,257.73745098039217,0.3510161199153113,0,1053.0,0,1,33,1,0,90.47,0,0,Low,0
T004837,C0032,2026-02-03,19:46,Best Buy,297.81,Atlanta GA,Debit Card,567,0,0,19,0,0,2026-02-03 19:46:00,257.73745098039217,1.1554781769866127,0,263.0,0,1,34,1,0,297.81,0,0,Low,0
T006232,C0032,2026-02-03,23:59,Walmart,392.47,Miami FL,Credit Card,1756,0,0,23,0,0,2026-02-03 23:59:00,257.73745098039217,1.522751150471562,0,253.0,0,1,35,1,0,392.47,0,0,Low,0
T008435,C0032,2026-02-04,09:18,Publix,64.36,Jonesboro GA,Debit Card,538,0,0,9,0,0,2026-02-04 09:18:00,257.73745098039217,0.24971147869735197,0,559.0,0,1,36,1,0,64.36,0,0,Low,0
T004220,C0032,2026-02-05,22:18,Home Depot,59.89,Miami FL,Credit Card,1643,0,0,22,0,0,2026-02-05 22:18:00,257.73745098039217,0.23236824827819158,0,2220.0,0,1,37,1,0,59.89,0,0,Low,0
T009928,C0032,2026-02-07,11:39,Amazon,325.03,Atlanta GA,Credit Card,707,0,0,11,0,0,2026-02-07 11:39:00,257.73745098039217,1.2610895264294641,0,2241.0,0,1,38,1,0,325.03,0,0,Low,0
T006264,C0032,2026-02-08,16:16,Publix,316.35,Charlotte NC,Credit Card,1345,0,0,16,0,0,2026-02-08 16:16:00,257.73745098039217,1.2274118440942714,0,1717.0,0,1,39,1,0,316.35,0,0,Low,0
T003027,C0032,2026-02-08,20:05,Publix,71.56,Marietta GA,Credit Card,207,0,0,20,0,0,2026-02-08 20:05:00,257.73745098039217,0.27764688339935534,0,229.0,0,1,40,1,0,71.56,0,0,Low,0
T006592,C0032,2026-02-09,09:18,Starbucks,197.17,Marietta GA,Credit Card,523,0,0,9,0,0,2026-02-09 09:18:00,257.73745098039217,0.7650032979297217,0,793.0,0,1,41,1,0,197.17,0,0,Low,0
T005094,C0032,2026-02-09,10:46,Publix,211.53,Marietta GA,Debit Card,919,0,0,10,0,0,2026-02-09 10:46:00,257.73745098039217,0.8207189106409395,0,88.0,0,1,42,1,0,211.53,0,0,Low,0
T006513,C0032,2026-02-12,13:25,CVS,311.99,Savannah GA,Debit Card,1374,0,0,13,0,0,2026-02-12 13:25:00,257.73745098039217,1.2104954045802805,0,4479.0,0,1,43,1,0,311.99,0,0,Low,0
T006676,C0032,2026-02-12,21:59,Home Depot,278.22,Jonesboro GA,Credit Card,829,0,0,21,0,0,2026-02-12 21:59:00,257.73745098039217,1.0794705966932454,0,514.0,0,1,44,1,0,278.22,0,0,Low,0
T008387,C0032,2026-02-14,17:07,Starbucks,285.64,Jonesboro GA,Debit Card,886,0,0,17,0,0,2026-02-14 17:07:00,257.73745098039217,1.1082595832055875,0,2588.0,0,1,45,1,0,285.64,0,0,Low,0
T006135,C0032,2026-02-14,20:55,Walmart,470.87,Savannah GA,Credit Card,1109,0,0,20,0,0,2026-02-14 20:55:00,257.73745098039217,1.8269366683378205,0,228.0,0,1,46,1,0,470.87,0,0,Low,0
T006271,C0032,2026-02-15,15:26,Shell,214.84,Atlanta GA,Debit Card,248,0,0,15,0,0,2026-02-15 15:26:00,257.73745098039217,0.8335614369692216,0,1111.0,0,1,47,1,0,214.84,0,0,Low,0
T000569,C0032,2026-02-16,10:43,Amazon,141.96,Charlotte NC,Debit Card,1531,0,0,10,0,0,2026-02-16 10:43:00,257.73745098039217,0.5507930627078323,0,1157.0,0,1,48,1,0,141.96,0,0,Low,0
T006584,C0032,2026-02-16,19:05,CVS,164.98,Savannah GA,Credit Card,586,0,0,19,0,0,2026-02-16 19:05:00,257.73745098039217,0.6401087594078485,0,502.0,0,1,49,1,0,164.98,0,0,Low,0
T003448,C0032,2026-02-19,21:26,PetSmart,160.44,Jonesboro GA,Debit Card,562,0,0,21,0,0,2026-02-19 21:26:00,257.73745098039217,0.6224939347763075,0,4461.0,0,1,50,1,0,160.44,0,0,Low,0
T002995,C0032,2026-02-20,11:37,Amazon,425.65,Marietta GA,Debit Card,903,0,0,11,0,0,2026-02-20 11:37:00,257.73745098039217,1.6514868071399607,0,851.0,0,1,51,1,0,425.65,0,0,Low,0
T003091,C0032,2026-02-21,07:15,Walmart,287.09,Marietta GA,Debit Card,1279,0,0,7,0,0,2026-02-21 07:15:00,257.73745098039217,1.1138854633191855,0,1178.0,0,1,52,1,0,287.09,0,0,Low,0
T001797,C0032,2026-02-23,23:35,Walmart,419.78,Miami FL,Debit Card,1193,0,0,23,0,0,2026-02-23 23:35:00,257.73745098039217,1.6287116924731884,0,3860.0,0,1,53,1,0,419.78,0,0,Low,0
T003959,C0032,2026-02-24,15:06,Amazon,492.95,Atlanta GA,Credit Card,1760,0,0,15,0,0,2026-02-24 15:06:00,257.73745098039217,1.9126052427572973,0,931.0,0,1,54,1,0,492.95,0,0,Low,0
T004482,C0032,2026-02-25,20:01,Shell,86.49,Miami FL,Debit Card,218,0,0,20,0,0,2026-02-25 20:01:00,257.73745098039217,0.33557404898281495,0,1735.0,0,1,55,1,0,86.49,0,0,Low,0
T002399,C0032,2026-02-27,22:19,Shell,17.68,Miami FL,Debit Card,340,0,0,22,0,0,2026-02-27 22:19:00,257.73745098039217,0.06859693821269706,0,3018.0,0,1,56,1,0,17.68,0,0,Low,0
T007316,C0032,2026-02-28,14:36,Amazon,497.87,Atlanta GA,Debit Card,1995,0,0,14,0,0,2026-02-28 14:36:00,257.73745098039217,1.931694435970333,0,977.0,0,1,57,1,0,497.87,0,0,Low,0
T005214,C0032,2026-02-28,19:18,Amazon,41.91,Miami FL,Debit Card,1537,0,0,19,0,0,2026-02-28 19:18:00,257.73745098039217,0.1626073348695777,0,282.0,0,1,58,1,0,41.91,0,0,Low,0
T001064,C0032,2026-03-01,15:41,Home Depot,25.69,Savannah GA,Debit Card,372,0,0,15,0,0,2026-03-01 15:41:00,257.73745098039217,0.09967507594367578,0,1223.0,0,1,59,1,0,25.69,0,0,Low,0
T000087,C0032,2026-03-01,18:21,Target,125.71,Jonesboro GA,Debit Card,88,0,0,18,0,0,2026-03-01 18:21:00,257.73745098039217,0.48774440626233867,0,160.0,0,1,60,1,0,125.71,0,0,Low,0
T006088,C0032,2026-03-02,22:29,Home Depot,457.37,Jonesboro GA,Credit Card,856,0,0,22,0,0,2026-03-02 22:29:00,257.73745098039217,1.7745577845215643,0,1688.0,0,1,61,1,0,457.37,0,0,Low,0
T003958,C0032,2026-03-03,13:17,Home Depot,126.91,Atlanta GA,Credit Card,727,0,0,13,0,0,2026-03-03 13:17:00,257.73745098039217,0.4924003070460059,0,888.0,0,1,62,1,0,126.91,0,0,Low,0
T009996,C0032,2026-03-04,07:27,Target,344.96,Atlanta GA,Credit Card,1506,0,0,7,0,0,2026-03-04 07:27:00,257.73745098039217,1.3384162786115372,0,1090.0,0,1,63,1,0,344.96,0,0,Low,0
T001822,C0032,2026-03-04,12:50,Publix,480.39,Marietta GA,Credit Card,857,0,0,12,0,0,2026-03-04 12:50:00,257.73745098039217,1.8638734812215805,0,323.0,0,1,64,1,0,480.39,0,0,Low,0
T009107,C0032,2026-03-06,08:34,Publix,422.15,Savannah GA,Credit Card,898,0,0,8,0,0,2026-03-06 08:34:00,257.73745098039217,1.6379070965209312,0,2624.0,0,1,65,2,0,772.55,0,0,Low,0
T001498,C0032,2026-03-06,09:03,Home Depot,350.4,Jonesboro GA,Debit Card,739,0,0,9,0,0,2026-03-06 09:03:00,257.73745098039217,1.3595230288308287,0,29.0,1,0,65,2,0,772.55,0,25,Low,0
T003979,C0032,2026-03-07,21:45,Home Depot,206.78,Miami FL,Credit Card,1127,0,0,21,0,0,2026-03-07 21:45:00,257.73745098039217,0.8022893033722567,0,2202.0,0,1,66,1,0,206.78,0,0,Low,0
T003116,C0032,2026-03-09,19:36,Walmart,207.47,Savannah GA,Debit Card,712,0,0,19,0,0,2026-03-09 19:36:00,257.73745098039217,0.8049664463228654,0,2751.0,0,1,67,1,0,207.47,0,0,Low,0
T005096,C0032,2026-03-09,21:33,Amazon,42.73,Jonesboro GA,Debit Card,1045,0,0,21,0,0,2026-03-09 21:33:00,257.73745098039217,0.1657888670717503,0,117.0,0,1,68,1,0,42.73,0,0,Low,0
T000040,C0032,2026-03-11,15:39,Publix,221.9,Jonesboro GA,Credit Card,1682,0,0,15,0,0,2026-03-11 15:39:00,257.73745098039217,0.8609536532464638,0,2526.0,0,1,69,2,0,338.43,0,0,Low,0
T008850,C0032,2026-03-11,15:52,Amazon,116.53,Jonesboro GA,Debit Card,456,0,0,15,0,0,2026-03-11 15:52:00,257.73745098039217,0.45212676526728446,0,13.0,1,0,69,2,0,338.43,0,25,Low,0
T000409,C0032,2026-03-11,17:40,Starbucks,16.84,Atlanta GA,Debit Card,1749,0,0,17,0,0,2026-03-11 17:40:00,257.73745098039217,0.06533780766413001,0,108.0,0,1,70,1,0,16.84,0,0,Low,0
T004257,C0032,2026-03-12,08:02,Publix,163.63,Savannah GA,Credit Card,1137,0,0,8,0,0,2026-03-12 08:02:00,257.73745098039217,0.6348708710262229,0,862.0,0,1,71,1,0,163.63,0,0,Low,0
T006002,C0032,2026-03-12,08:55,Starbucks,265.31,Savannah GA,Debit Card,192,0,0,8,0,0,2026-03-12 08:55:00,257.73745098039217,1.0293808640956255,0,53.0,0,1,72,1,0,265.31,0,0,Low,0
T006043,C0032,2026-03-12,14:35,PetSmart,178.74,Miami FL,Credit Card,367,0,0,14,0,0,2026-03-12 14:35:00,257.73745098039217,0.6934964217272327,0,340.0,0,1,73,1,0,178.74,0,0,Low,0
T006059,C0032,2026-03-12,15:15,Home Depot,238.06,Savannah GA,Debit Card,268,0,0,15,0,0,2026-03-12 15:15:00,257.73745098039217,0.9236531171331823,0,40.0,0,1,74,1,0,238.06,0,0,Low,0
T009045,C0032,2026-03-13,07:59,Walmart,264.84,Savannah GA,Credit Card,1719,0,0,7,0,0,2026-03-13 07:59:00,257.73745098039217,1.0275573029553557,0,1004.0,0,1,75,1,0,264.84,0,0,Low,0
T008229,C0032,2026-03-13,22:50,Starbucks,262.43,Charlotte NC,Debit Card,562,0,0,22,0,0,2026-03-13 22:50:00,257.73745098039217,1.0182067022148242,0,891.0,0,1,76,1,0,262.43,0,0,Low,0
T002118,C0032,2026-03-14,09:40,Target,96.64,Jonesboro GA,Credit Card,1693,0,0,9,0,0,2026-03-14 09:40:00,257.73745098039217,0.37495520977800023,0,650.0,0,1,77,1,0,96.64,0,0,Low,0
T001430,C0032,2026-03-14,15:53,PetSmart,410.37,Atlanta GA,Credit Card,497,0,0,15,0,0,2026-03-14 15:53:00,257.73745098039217,1.592201670494598,0,373.0,0,1,78,1,0,410.37,0,0,Low,0
T002342,C0032,2026-03-15,12:27,Amazon,23.33,Miami FL,Credit Card,808,0,0,12,0,0,2026-03-15 12:27:00,257.73745098039217,0.09051847106913023,0,1234.0,0,1,79,1,0,23.33,0,0,Low,0
T002651,C0032,2026-03-15,14:56,Shell,146.12,Jonesboro GA,Debit Card,869,0,0,14,0,0,2026-03-15 14:56:00,257.73745098039217,0.5669335187578787,0,149.0,0,1,80,1,0,146.12,0,0,Low,0
T004714,C0032,2026-03-15,17:06,CVS,30.48,Miami FL,Credit Card,831,0,0,17,0,0,2026-03-15 17:06:00,257.73745098039217,0.11825987990514743,0,130.0,0,1,81,1,0,30.48,0,0,Low,0
T005112,C0032,2026-03-16,20:15,Shell,229.32,Charlotte NC,Credit Card,141,0,0,20,0,0,2026-03-16 20:15:00,257.73745098039217,0.889742639758806,0,1629.0,0,1,82,1,0,229.32,0,0,Low,0
T006464,C0032,2026-03-18,10:31,Shell,145.81,Charlotte NC,Debit Card,32,0,0,10,0,0,2026-03-18 10:31:00,257.73745098039217,0.5657307443887647,0,2296.0,0,1,83,1,0,145.81,0,0,Low,0
T009874,C0032,2026-03-21,08:19,CVS,243.08,Charlotte NC,Credit Card,504,0,0,8,0,0,2026-03-21 08:19:00,257.73745098039217,0.9431303020781903,0,4188.0,0,1,84,2,0,581.0500000000001,0,0,Low,0
T006181,C0032,2026-03-21,08:32,Shell,337.97,Atlanta GA,Debit Card,1810,0,0,8,0,0,2026-03-21 08:32:00,257.73745098039217,1.3112956565466758,0,13.0,1,0,84,2,0,581.0500000000001,0,25,Low,0
T000063,C0032,2026-03-22,12:45,PetSmart,230.43,Miami FL,Credit Card,1456,0,0,12,0,0,2026-03-22 12:45:00,257.73745098039217,0.8940493479836983,0,1693.0,0,1,85,1,0,230.43,0,0,Low,0
T003435,C0032,2026-03-22,23:43,Target,198.44,Charlotte NC,Credit Card,1929,0,0,23,0,0,2026-03-22 23:43:00,257.73745098039217,0.7699307929257695,0,658.0,0,1,86,1,0,198.44,0,0,Low,0
T004936,C0032,2026-03-23,20:01,Starbucks,428.21,Miami FL,Credit Card,316,0,0,20,0,0,2026-03-23 20:01:00,257.73745098039217,1.6614193954784506,0,1218.0,0,1,87,1,0,428.21,0,0,Low,0
T003873,C0032,2026-03-23,21:36,Amazon,186.98,Atlanta GA,Debit Card,1214,0,0,21,0,0,2026-03-23 21:36:00,257.73745098039217,0.7254669404417475,0,95.0,0,1,88,1,0,186.98,0,0,Low,0
T007514,C0032,2026-03-23,23:55,CVS,180.84,Marietta GA,Credit Card,1517,0,0,23,0,0,2026-03-23 23:55:00,257.73745098039217,0.7016442480986503,0,139.0,0,1,89,1,0,180.84,0,0,Low,0
T009917,C0032,2026-03-26,21:35,Publix,200.57,Atlanta GA,Credit Card,1575,0,0,21,0,0,2026-03-26 21:35:00,257.73745098039217,0.7781950168167788,0,4180.0,0,1,90,1,0,200.57,0,0,Low,0
T007583,C0032,2026-03-26,23:48,Starbucks,418.74,Jonesboro GA,Debit Card,505,0,0,23,0,0,2026-03-26 23:48:00,257.73745098039217,1.624676578460677,0,133.0,0,1,91,1,0,418.74,0,0,Low,0
T007050,C0032,2026-03-29,09:58,Publix,241.29,Charlotte NC,Credit Card,1837,0,0,9,0,0,2026-03-29 09:58:00,257.73745098039217,0.9361852500758866,0,3490.0,0,1,92,1,0,241.29,0,0,Low,0
T009724,C0032,2026-03-30,13:25,Starbucks,218.47,Charlotte NC,Credit Card,1455,0,0,13,0,0,2026-03-30 13:25:00,257.73745098039217,0.8476455368398149,0,1647.0,0,1,93,1,0,218.47,0,0,Low,0
